2.16354149132182e+29
2.05087036534784e+29
1.8817864471334e+29
2.09706589356148e+29
1.98168752737272e+29
2.06764789660368e+29
2.24132471225393e+29
2.07023183993496e+29
1.98533799540213e+29
2.02340718717325e+29
2.1046506357838e+29
2.08291149218693e+29
2.04227633987974e+29
1.87531017204358e+29
2.41503112713574e+29
2.08545181659616e+29
2.10589149120548e+29
2.13121148877329e+29
2.02135114529841e+29
1.94235724969234e+29
2.02273241755926e+29
2.09502960487452e+29
2.11605279202185e+29
2.03815742331076e+29
2.13898950152267e+29
2.18355694239923e+29
1.97726046441888e+29
1.95303255868109e+29
2.34735274134629e+29
2.01231966068601e+29
2.17374478351472e+29
2.19732409783052e+29
2.11974549452986e+29
1.96562570326709e+29
2.27607000573071e+29
2.4486868242172e+29
2.31632836859217e+29
1.86317105528669e+29
2.19820091362309e+29
2.0120171157574e+29
1.98635009152068e+29
2.23314480348318e+29
2.03737773396014e+29
2.08243498967495e+29
2.21238356849703e+29
2.2518496444297e+29
1.94563609586641e+29
2.10833747354596e+29
1.75993685836801e+29
2.32685895489372e+29
1.95827689837621e+29
2.16567075422681e+29
1.86856216822595e+29
2.39165500143618e+29
1.92222850212128e+29
2.04405249148885e+29
1.95153493137578e+29
2.00091531174942e+29
2.1530975384227e+29
1.99069972017253e+29
2.05339276892122e+29
2.08099104386596e+29
1.78074274415362e+29
1.99849901942423e+29
2.44704212811612e+29
1.89207592485411e+29
2.12582303379417e+29
1.94440215687148e+29
2.14495887825635e+29
2.09679715122004e+29
2.33906876391814e+29
1.79405656505618e+29
2.15193542025491e+29
2.07728447441314e+29
2.11077410667119e+29
2.05615470908443e+29
2.18412243972234e+29
2.32536023841299e+29
1.86890065321393e+29
2.29399964705633e+29
1.93126844840603e+29
2.19549314791835e+29
2.15595620637772e+29
2.0716532142473e+29
1.85570157297884e+29
2.27794749916415e+29
2.07490510974815e+29
2.25064990929598e+29
1.99068654612198e+29
1.98546097851503e+29
2.17120802737723e+29
2.06165824684013e+29
2.3043116017615e+29
2.19500431265311e+29
2.13192361879115e+29
2.03545090504172e+29
1.97647449209574e+29
2.07268127016558e+29
2.07728951353923e+29
2.19571037467481e+29
1.90351277952724e+29
1.91655356934959e+29
2.15001540831416e+29
2.10565261119025e+29
2.18252442920346e+29
1.86181306580856e+29
2.21375834778115e+29
2.10452233163085e+29
2.0605674389533e+29
1.94091936037939e+29
2.43481979868325e+29
2.0407849301098e+29
2.22092170763849e+29
2.00741165119804e+29
1.90084939685425e+29
2.25256323528356e+29
2.23278761854491e+29
2.1518454702626e+29
2.05473864038329e+29
2.39584017116001e+29
2.00980170930401e+29
2.09195425928639e+29
2.14058291044108e+29
2.05768960894621e+29
2.041194541069e+29
2.06691732439036e+29
2.11876530437217e+29
2.21416155324383e+29
2.1761002586394e+29
2.21334572406494e+29
2.17628073347429e+29
2.06139698184131e+29
2.13881064906125e+29
2.05545172362216e+29
2.20855449986483e+29
2.38865139712787e+29
2.05693407237427e+29
